guid/image,conf,label,xmin,ymin,xmax,ymax
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0149,0.5489282011985779,1,0.301,0.411,0.358,0.477
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0133,0,1,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0075,0,1,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0061,0,2,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0127,0.6559890508651733,1,0.410,0.406,0.527,0.490
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0040,0,2,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0089,0,1,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0106,0,1,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0168,0,2,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0112,0.506173849105835,1,0.247,0.369,0.370,0.474
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0054,0,1,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0097,0.5384374260902405,1,0.322,0.392,0.402,0.480
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0118,0,2,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0162,0,1,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0024,0,0,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0030,0.5524587631225586,1,0.446,0.369,0.502,0.432
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0176,0,1,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0083,0.5716348886489868,1,0.156,0.334,0.324,0.540
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0011,0,1,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0157,0,0,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0139,0,1,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0143,0.7317389845848083,1,0.401,0.343,0.482,0.434
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0005,0,2,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0115,0.5111174583435059,1,0.000,0.452,0.208,0.710
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0053,0.8098148703575134,1,0.215,0.410,0.436,0.571
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0029,0.8894035816192627,1,0.066,0.359,0.333,0.543
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0047,0.5359698534011841,1,0.306,0.394,0.408,0.490
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0101,0.667354941368103,1,0.238,0.382,0.347,0.510
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0066,0,1,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0120,0.7073069214820862,1,0.329,0.403,0.420,0.486
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0134,0,1,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0072,0,1,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0008,0,1,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0151,0,2,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0017,0,1,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0003,0.8000727295875549,1,0.204,0.369,0.394,0.551
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0145,0.6429027915000916,1,0.309,0.355,0.427,0.475
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0079,0.9077763557434082,1,0.384,0.244,0.849,0.738
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0022,0,2,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0164,0,1,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0091,0.7107834219932556,1,0.278,0.377,0.376,0.492
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0058,0,2,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0085,0,2,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0170,0,2,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0036,0,2,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0126,0.631227433681488,1,0.474,0.415,0.550,0.485
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0060,0.5068885684013367,1,0.534,0.372,0.596,0.458
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0181,0.7302608489990234,1,0.323,0.391,0.590,0.607
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0148,0,1,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0074,0,1,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0132,0,0,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0169,0.5834547877311707,1,0.503,0.395,0.567,0.461
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0055,0,1,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0113,0.8710671067237854,1,0.139,0.318,0.364,0.544
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0107,0,2,-1,-1,-1,-1
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0041,0.8891862630844116,1,0.115,0.388,0.318,0.546
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0088,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0006,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0140,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0012,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0068,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0033,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0080,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0049,0.7538169026374817,1,0.000,0.326,0.223,0.555
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0094,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0027,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0071,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0137,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0123,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0065,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0102,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0044,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0050,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0099,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0116,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0109,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0086,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0035,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0021,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0092,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0146,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0000,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0128,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0014,0.5102984309196472,1,0.226,0.378,0.320,0.492
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0042,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0104,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0038,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0110,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0056,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0131,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0077,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0063,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0125,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0019,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0013,0.6589292883872986,1,0.272,0.378,0.362,0.474
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0069,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0141,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0007,0.5506166815757751,1,0.220,0.380,0.458,0.559
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0095,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0026,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0032,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0081,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0048,0.5981468558311462,1,0.046,0.317,0.200,0.477
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0064,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0122,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0136,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0070,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0117,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0051,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0098,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0045,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0103,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0020,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0093,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0087,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0108,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0034,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0129,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0015,0.7627620697021484,1,0.138,0.355,0.321,0.532
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0001,0.5284520983695984,1,0.000,0.414,0.233,0.583
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0147,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0057,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0111,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0105,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0043,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0039,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0124,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0062,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0018,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0076,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0130,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0031,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0082,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0119,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0096,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0025,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0138,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0004,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0142,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0010,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0100,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0046,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0052,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0114,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0028,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0073,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0135,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0009,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0121,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0067,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0144,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0002,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0078,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0016,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0150,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0084,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0037,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0023,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0090,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0059,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0149,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0133,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0075,0.5288342833518982,1,0.138,0.280,0.425,0.548
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0061,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0127,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0040,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0089,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0106,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0112,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0054,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0097,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0118,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0024,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0030,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0083,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0011,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0139,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0143,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0005,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0115,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0053,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0029,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0047,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0101,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0066,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0120,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0134,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0072,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0008,0.514180600643158,1,0.000,0.318,0.354,0.770
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0017,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0003,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0145,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0079,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0022,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0091,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0058,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0085,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0036,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0126,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0060,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0148,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0074,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0132,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0055,0,0,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0113,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0107,0,2,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0041,0,1,-1,-1,-1,-1
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0088,0,1,-1,-1,-1,-1
73dd2560-1057-4a74-ad6c-431079e2d054/0006,0.9368919134140015,1,0.225,0.273,0.633,0.752
73dd2560-1057-4a74-ad6c-431079e2d054/0012,0.9577169418334961,1,0.248,0.267,0.659,0.744
73dd2560-1057-4a74-ad6c-431079e2d054/0068,0.9539191722869873,1,0.273,0.260,0.662,0.779
73dd2560-1057-4a74-ad6c-431079e2d054/0033,0.9462071657180786,1,0.304,0.310,0.685,0.769
73dd2560-1057-4a74-ad6c-431079e2d054/0080,0,1,-1,-1,-1,-1
73dd2560-1057-4a74-ad6c-431079e2d054/0049,0.9462039470672607,1,0.290,0.277,0.675,0.738
73dd2560-1057-4a74-ad6c-431079e2d054/0094,0,1,-1,-1,-1,-1
73dd2560-1057-4a74-ad6c-431079e2d054/0027,0.935439944267273,1,0.306,0.311,0.699,0.750
73dd2560-1057-4a74-ad6c-431079e2d054/0071,0.9490298628807068,1,0.259,0.273,0.654,0.756
73dd2560-1057-4a74-ad6c-431079e2d054/0065,0.9401076436042786,1,0.261,0.258,0.664,0.770
73dd2560-1057-4a74-ad6c-431079e2d054/0044,0.9574382901191711,1,0.291,0.294,0.676,0.760
73dd2560-1057-4a74-ad6c-431079e2d054/0050,0.888309895992279,1,0.293,0.287,0.687,0.781
73dd2560-1057-4a74-ad6c-431079e2d054/0099,0,1,-1,-1,-1,-1
73dd2560-1057-4a74-ad6c-431079e2d054/0086,0.5101009607315063,1,0.266,0.000,0.913,0.712
73dd2560-1057-4a74-ad6c-431079e2d054/0035,0.9380562901496887,1,0.307,0.318,0.687,0.774
73dd2560-1057-4a74-ad6c-431079e2d054/0021,0.9379009008407593,1,0.300,0.262,0.694,0.750
73dd2560-1057-4a74-ad6c-431079e2d054/0092,0,1,-1,-1,-1,-1
73dd2560-1057-4a74-ad6c-431079e2d054/0000,0.9217180013656616,1,0.240,0.253,0.645,0.763
73dd2560-1057-4a74-ad6c-431079e2d054/0014,0.959088921546936,1,0.257,0.244,0.658,0.753
73dd2560-1057-4a74-ad6c-431079e2d054/0042,0.9326092004776001,1,0.302,0.295,0.673,0.750
73dd2560-1057-4a74-ad6c-431079e2d054/0038,0.9459958672523499,1,0.297,0.298,0.698,0.768
73dd2560-1057-4a74-ad6c-431079e2d054/0056,0.960053563117981,1,0.278,0.268,0.675,0.778
73dd2560-1057-4a74-ad6c-431079e2d054/0077,0,1,-1,-1,-1,-1
73dd2560-1057-4a74-ad6c-431079e2d054/0063,0.9556803107261658,1,0.270,0.269,0.660,0.759
73dd2560-1057-4a74-ad6c-431079e2d054/0019,0.9628496170043945,1,0.278,0.239,0.671,0.731
73dd2560-1057-4a74-ad6c-431079e2d054/0013,0.9670020341873169,1,0.259,0.248,0.655,0.733
73dd2560-1057-4a74-ad6c-431079e2d054/0069,0.9702878594398499,1,0.258,0.276,0.655,0.753
73dd2560-1057-4a74-ad6c-431079e2d054/0007,0.9460114240646362,1,0.233,0.266,0.650,0.733
73dd2560-1057-4a74-ad6c-431079e2d054/0095,0,1,-1,-1,-1,-1
73dd2560-1057-4a74-ad6c-431079e2d054/0026,0.9125522375106812,1,0.277,0.297,0.655,0.736
73dd2560-1057-4a74-ad6c-431079e2d054/0032,0.9359380006790161,1,0.302,0.306,0.693,0.760
73dd2560-1057-4a74-ad6c-431079e2d054/0081,0,0,-1,-1,-1,-1
73dd2560-1057-4a74-ad6c-431079e2d054/0048,0.9208080172538757,1,0.304,0.357,0.676,0.713
73dd2560-1057-4a74-ad6c-431079e2d054/0064,0.9395567774772644,1,0.264,0.266,0.676,0.783
73dd2560-1057-4a74-ad6c-431079e2d054/0070,0.9598751664161682,1,0.264,0.264,0.646,0.768
73dd2560-1057-4a74-ad6c-431079e2d054/0051,0.9186012744903564,1,0.287,0.264,0.686,0.779
73dd2560-1057-4a74-ad6c-431079e2d054/0098,0,1,-1,-1,-1,-1
73dd2560-1057-4a74-ad6c-431079e2d054/0045,0.916848361492157,1,0.306,0.348,0.668,0.716
73dd2560-1057-4a74-ad6c-431079e2d054/0020,0.9716616868972778,1,0.284,0.243,0.668,0.751
73dd2560-1057-4a74-ad6c-431079e2d054/0093,0,2,-1,-1,-1,-1
73dd2560-1057-4a74-ad6c-431079e2d054/0087,0,1,-1,-1,-1,-1
73dd2560-1057-4a74-ad6c-431079e2d054/0034,0.9382853507995605,1,0.306,0.306,0.687,0.762
73dd2560-1057-4a74-ad6c-431079e2d054/0015,0.9594234824180603,1,0.271,0.252,0.675,0.773
73dd2560-1057-4a74-ad6c-431079e2d054/0001,0.9445533156394958,1,0.241,0.274,0.645,0.766
73dd2560-1057-4a74-ad6c-431079e2d054/0057,0.8824222683906555,1,0.289,0.271,0.678,0.755
73dd2560-1057-4a74-ad6c-431079e2d054/0043,0.9473974704742432,1,0.290,0.292,0.679,0.775
73dd2560-1057-4a74-ad6c-431079e2d054/0039,0.9218137264251709,1,0.289,0.289,0.694,0.772
73dd2560-1057-4a74-ad6c-431079e2d054/0062,0.9422155022621155,1,0.275,0.264,0.663,0.765
73dd2560-1057-4a74-ad6c-431079e2d054/0018,0.9554530382156372,1,0.304,0.367,0.668,0.721
73dd2560-1057-4a74-ad6c-431079e2d054/0076,0,1,-1,-1,-1,-1
73dd2560-1057-4a74-ad6c-431079e2d054/0031,0.8895611763000488,1,0.299,0.315,0.694,0.756
73dd2560-1057-4a74-ad6c-431079e2d054/0082,0,1,-1,-1,-1,-1
73dd2560-1057-4a74-ad6c-431079e2d054/0096,0,0,-1,-1,-1,-1
73dd2560-1057-4a74-ad6c-431079e2d054/0025,0.9374868273735046,1,0.296,0.322,0.671,0.742
73dd2560-1057-4a74-ad6c-431079e2d054/0004,0.8817830085754395,1,0.244,0.348,0.647,0.725
73dd2560-1057-4a74-ad6c-431079e2d054/0010,0.9257928133010864,1,0.241,0.281,0.646,0.773
73dd2560-1057-4a74-ad6c-431079e2d054/0100,0,2,-1,-1,-1,-1
73dd2560-1057-4a74-ad6c-431079e2d054/0046,0.9300491213798523,1,0.298,0.342,0.686,0.728
73dd2560-1057-4a74-ad6c-431079e2d054/0052,0.933479905128479,1,0.304,0.353,0.664,0.740
73dd2560-1057-4a74-ad6c-431079e2d054/0028,0.9462915658950806,1,0.276,0.323,0.654,0.758
73dd2560-1057-4a74-ad6c-431079e2d054/0073,0,1,-1,-1,-1,-1
73dd2560-1057-4a74-ad6c-431079e2d054/0009,0.8531668782234192,1,0.235,0.260,0.660,0.771
73dd2560-1057-4a74-ad6c-431079e2d054/0067,0.9563667178153992,1,0.265,0.264,0.660,0.777
73dd2560-1057-4a74-ad6c-431079e2d054/0002,0.900410532951355,1,0.254,0.339,0.644,0.723
73dd2560-1057-4a74-ad6c-431079e2d054/0078,0,1,-1,-1,-1,-1
